	     0.01     96.0724501692685        
         0.0230078125     40.32322573771499        
         0.036015625     24.79907100532891        
         0.0490234375     17.48942276451376        
         0.06203125     13.2331845507329        
         0.07503906250000001     10.44713312520608        
         0.088046875     8.4828944392136        
         0.1010546875     7.025248696697992        
         0.1140625     5.902192213180823        
         0.140078125     4.289290694032653        
         0.1530859375     3.692195182574747        
         0.16609375     3.190893546362181        
         0.192109375     2.397334576312768        
         0.218125     1.798715212679531        
         0.244140625     1.332417240577605        
         0.27015625     0.960413209672187        
         0.296171875     0.6582550403067734        
         0.3221875     0.4093505915775057        
         0.37421875     0.0271470743270489        
         0.4262500000000001     -0.2489326655059183        
         0.4782812500000001     -0.4550604430461551        
         0.5303125     -0.6126749701646704        
         0.5823437499999999     -0.7349460629032861        
         0.634375     -0.830553633281279        
         0.6864062500000001     -0.905703380948338        
         0.7384375000000001     -0.965077593597828        
         0.8425     -1.049952488182074        
         0.89453125     -1.080165366011408        
         0.9465625     -1.104368934578002        
         0.99859375     -1.123652663493222        
         1.050625     -1.138846464508303        
         1.10265625     -1.15060861297125        
         1.1546875     -1.15948196688427        
         1.180703125     -1.162981782377176        
         1.20671875     -1.165926522566017        
         1.232734375     -1.168363605430793        
         1.25875     -1.170336988960848        
         1.284765625     -1.171887363637893        
         1.2977734375     -1.172515785991541        
         1.31078125     -1.173052317894004        
         1.3237890625     -1.173501198298075        
         1.336796875     -1.173866491195858        
         1.3498046875     -1.174152090323898        
         1.3628125     -1.174361723924827        
         1.3758203125     -1.174498959575436        
         1.388828125     -1.17456720908346        
         1.4018359375     -1.174569733449182        
         1.41484375     -1.174509647883293        
         1.4278515625     -1.174389926868848        
         1.440859375     -1.17421340925266        
         1.466875     -1.173700692044013        
         1.492890625     -1.172991688034473        
         1.51890625     -1.172104743543396        
         1.5709375     -1.169862134054349        
         1.675     -1.163879690645436        
         2.09125     -1.129912119328281        
         2.5075     -1.093378058054369        
         2.92375     -1.062040164646146        
         3.131875     -1.049080121543856        
         3.34     -1.037996447249894        
         3.548125     -1.028738882746979        
         3.75625     -1.021199825214805        
         3.964375     -1.015224042675189        
         4.1725     -1.010620050309821        
         4.380625     -1.00717536382825        
         4.58875     -1.00467358928221        
         4.692812499999999     -1.003711517960337        
         4.796875     -1.002910024623213        
         4.9009375     -1.002247241270292        
         5.004999999999999     -1.001703189875247        
         5.109062499999999     -1.001259861924016        
         5.213124999999999     -1.000901229885728        
         5.3171875     -1.000613201785242        
         5.421249999999999     -1.000383530865795        
         5.525312499999999     -1.000201692205878        
         5.629374999999999     -1.000058737325614        
         5.733437499999999     -0.999947136518737        
         5.837499999999999     -0.999860617085192        
         5.941562499999998     -0.999794003988406        
         6.045624999999999     -0.999743067851837        
         6.149687499999999     -0.999704383733397        
         6.253749999999999     -0.999675202830452        
         6.357812499999998     -0.999653338199757        
         6.461874999999999     -0.999637064730606        
         6.565937499999999     -0.999625032974269        
         6.669999999999999     -0.999616195986379        
         6.774062499999998     -0.999609748053628        
         6.878124999999998     -0.999605074022062        
         6.982187499999999     -0.999601707892282        
         7.086249999999998     -0.999599299370199        
         7.190312499999998     -0.999597587137382        
         7.242343749999998     -0.999596929496694        
         7.294374999999998     -0.999596377713191        
         7.346406249999998     -0.999595915488895        
         7.398437499999999     -0.999595528906461        
         7.450468749999998     -0.999595206103146        
         7.502499999999998     -0.999594936985865        
         7.606562499999998     -0.999594526826895        
         7.658593749999998     -0.9995943723689        
         7.710624999999998     -0.999594244414155        
         7.762656249999998     -0.999594138582465        
         7.814687499999998     -0.999594051186889        
         7.866718749999998     -0.999593979129494        
         7.918749999999998     -0.999593919811829        
         8.0228125     -0.999593831050092        
         8.07484375     -0.999593798270128        
         8.126875     -0.999593771454437        
         8.17890625     -0.999593749552094        
         8.2309375     -0.999593731690755        
         8.28296875     -0.999593717147546        
         8.335     -0.999593705324484        
         8.38703125     -0.999593695727735        
         8.4390625     -0.999593687950173        
         8.543125     -0.999593676572077        
         8.59515625     -0.999593672470412        
         8.6471875     -0.999593669166809        
         8.69921875     -0.999593666510098        
         8.75125     -0.999593664376903        
         8.8553125     -0.999593661297732        
         8.90734375     -0.999593660203591        
         8.959375     -0.999593659330449        
         9.01140625     -0.999593658634739        
         9.0634375     -0.999593658081253        
         9.11546875     -0.999593657641592        
         9.1675     -0.999593657292881        
         9.21953125     -0.999593657016731        
         9.2715625     -0.999593656798375        
         9.32359375     -0.999593656625983        
         9.375625     -0.999593656490086        
         9.42765625     -0.999593656383122        
         9.4796875     -0.999593656299059        
         9.53171875     -0.999593656233095        
         9.58375     -0.999593656181411        
         9.63578125     -0.999593656140978        
         9.6878125     -0.999593656109394        
         9.73984375     -0.999593656084761        
         9.791875     -0.999593656065577        
         9.84390625     -0.99959365605066        
         9.8959375     -0.999593656039078        
         9.94796875     -0.9995936560301        
         10.     -0.99959365602315                 
  
